name,h2_77K_1bar,h2_77K_5bar,h2_77K_25bar,h2_77K_50bar,h2_77K_75bar,h2_77K_100bar,h2_198K_1bar,h2_198K_5bar,h2_198K_25bar,h2_198K_50bar,h2_198K_75bar,h2_198K_100bar,h2_298K_1bar,h2_298K_5bar,h2_298K_25bar,h2_298K_50bar,h2_298K_75bar,h2_298K_100bar,h2_ads_unit,h2_77K_henry,h2_198K_henry,h2_298K_henry,h2_henry_unit,o2_1bar,o2_5bar,o2_10bar,o2_20bar,o2_30bar,o2_50bar,o2_80bar,o2_100bar,o2_140bar,o2_200bar,o2_ads_unit,o2_henry,o2_henry_unit,co2_0.001bar,co2_30bar,co2_ads_unit,co2_henry,co2_henry_unit,ch4_1.0bar,ch4_5.8bar,ch4_20bar,ch4_35bar,ch4_50bar,ch4_65bar,ch4_ads_unit,ch4_henry,ch4_henry_unit,n2_0.001bar,n2_30bar,n2_ads_unit,n2_henry,n2_henry_unit,xe_henry,xe_henry_unit,kr_henry,kr_henry_unit,h2o_henry,h2o_henry_unit,h2s_henry,h2s_henry_unit
20261N3,7.184408261305,11.142547077354,16.393752851009,19.000490381491,20.395881936899,21.377610443888,0.12400492991895,0.57490899774938,2.5362186612238,4.4370892282323,5.8915755048292,7.1257393603249,0.04337891367437,0.21569618861624,0.98862679448113,1.9195914486225,2.7679652303939,3.5394145902172,mol/kg,0.000313419,1.23326e-06,4.33945e-07,mol/kg/Pa,0.20717370115897,0.93639082032906,1.742833477153,3.1038887153025,4.1702094496989,5.7198178793013,7.3782416234431,8.2297117264842,9.419404743616,10.591693880217,mol/kg,2.09283e-06,mol/kg/Pa,0.0012166291934165,12.249667471535,mol/kg,1.1572e-05,mol/kg/Pa,0.6391804761554,2.8864831626719,6.0376835455151,7.6319453078778,8.6215971124371,9.2891737138248,mol/kg,6.99405e-06,mol/kg/Pa,0.00020682695576352,3.5142181997414,mol/kg,1.88726e-06,mol/kg/Pa,4.95842e-05,mol/kg/Pa,7.88057e-06,mol/kg/Pa,1.6212e-06,mol/kg/Pa,3.92503e-05,mol/kg/Pa
12061N2,6.7205179843054,12.907025459187,19.205132759236,21.935063949789,23.481065950634,24.555453084842,0.12544332162138,0.5918699444609,2.6344079100127,4.6859832353661,6.3305723850466,7.7256666028269,0.04686246153126,0.23354809336742,1.0850510785517,2.1114609799269,3.0308388140166,3.8627351454498,mol/kg,0.000115638,1.23699e-06,4.70473e-07,mol/kg/Pa,0.18486974650752,0.84968709985561,1.6345842525224,3.0373030853409,4.2173831590444,5.9651202043036,7.8940601697117,8.8630558434568,10.19869208622,11.614493706773,mol/kg,1.83755e-06,mol/kg/Pa,0.000553880080935,11.699507288056,mol/kg,5.51029e-06,mol/kg/Pa,0.48529360129264,2.4636971612703,5.9843412453401,7.8646309084494,8.9549438477699,9.7474971656061,mol/kg,4.96003e-06,mol/kg/Pa,0.0001577506559625,2.8638474751848,mol/kg,1.28799e-06,mol/kg/Pa,2.43867e-05,mol/kg/Pa,5.41899e-06,mol/kg/Pa,2.44853e-06,mol/kg/Pa,2.05834e-05,mol/kg/Pa
19022N3,10.598178165926,27.725238338155,53.718619235472,64.405465265237,69.766161814079,73.361505600829,0.30967114959622,1.494901325902,6.9257517858477,12.679432271597,17.497652342362,21.642810748039,0.13104281723859,0.65680374909044,3.1181880022796,6.0258420138444,8.7950829529185,11.24737883035,mol/kg,0.000178519,3.11284e-06,1.32359e-06,mol/kg/Pa,0.40354957515502,1.8703106563308,3.7093900567458,7.0923051030646,10.114944730883,15.361956296751,21.255896433105,24.285135570528,28.991260321217,33.963950665457,mol/kg,3.99468e-06,mol/kg/Pa,0.001686006103425,38.221509478029,mol/kg,1.69341e-05,mol/kg/Pa,0.80779763855289,4.3487075139636,13.072151264688,19.411678728374,23.639491576122,26.645953573948,mol/kg,8.03242e-06,mol/kg/Pa,0.0002810010172375,7.7553149603358,mol/kg,3.2348e-06,mol/kg/Pa,2.89372e-05,mol/kg/Pa,8.73163e-06,mol/kg/Pa,1.76862e-05,mol/kg/Pa,3.49334e-05,mol/kg/Pa
19362N2,8.0724704388289,18.426664890141,34.09508794314,44.772206329874,52.253066622843,57.978581570723,0.239463257873,1.192695726307,5.4419548356704,10.231107525064,14.340109583388,18.02884659489,0.11611390613654,0.5775235205532,2.7387005106195,5.3245288020935,7.8244783525933,10.152567325417,mol/kg,0.000143761,2.42927e-06,1.1598e-06,mol/kg/Pa,0.27757118767776,1.3365892448246,2.5343554064549,4.8964659693407,7.037820462718,10.79093606985,15.460591438778,17.946829257526,22.307797273762,27.620432577842,mol/kg,2.78039e-06,mol/kg/Pa,0.0006092020259,18.043936060454,mol/kg,6.79851e-06,mol/kg/Pa,0.57893874372106,3.0277153240453,8.6524870015188,12.887012794194,16.101387618975,18.822215079389,mol/kg,5.82037e-06,mol/kg/Pa,0.00014995742176,5.4408020379906,mol/kg,2.19734e-06,mol/kg/Pa,2.23454e-05,mol/kg/Pa,6.31194e-06,mol/kg/Pa,3.8007e-06,mol/kg/Pa,2.08265e-05,mol/kg/Pa
16510N2,9.5762843663457,16.248112556131,21.092119055907,22.684729709402,23.526389552423,24.168014412675,0.14239384339936,0.68012204182571,2.9351485138048,4.9935308861554,6.5720625925751,7.8281697460892,0.046216769426605,0.2292624585104,1.0638537632568,2.0233574552075,2.8685321909212,3.6734813633813,mol/kg,0.000294791,1.45252e-06,4.68279e-07,mol/kg/Pa,0.25616475714088,1.1424214962494,2.1293894046055,3.6628359277543,4.811426893829,6.4532111669488,7.9706914742271,8.7096714981018,9.7016927912925,10.689606271639,mol/kg,2.55471e-06,mol/kg/Pa,0.0010269531877655,10.299550068547,mol/kg,9.25859e-06,mol/kg/Pa,0.77945360599979,3.3025536169671,6.2954789054862,7.5551125775784,8.2448802288936,8.6941431905939,mol/kg,8.63364e-06,mol/kg/Pa,0.0002325177064,3.1276925511486,mol/kg,1.67307e-06,mol/kg/Pa,6.40433e-05,mol/kg/Pa,9.50333e-06,mol/kg/Pa,4.16189e-06,mol/kg/Pa,5.27816e-05,mol/kg/Pa
16111N3,8.2899670966193,30.793384435706,76.419955312444,102.87118542116,118.84516300088,129.74296130742,0.47877027653565,2.3111866549154,11.08157297656,20.924069814928,29.814624855561,37.763336310138,0.23893135786956,1.2044865675525,5.7247145488612,11.258189420583,16.523358642739,21.377364476428,mol/kg,9.07514e-05,4.76329e-06,2.40495e-06,mol/kg/Pa,0.48527659266852,2.3659215187287,4.6732478446223,9.1714003682464,13.464802063155,21.63218453951,32.332581981528,38.559778430552,48.878744687098,60.61215083631,mol/kg,4.80928e-06,mol/kg/Pa,0.00116321172513,55.851176375538,mol/kg,1.08108e-05,mol/kg/Pa,0.7421546457258,4.2128460873065,14.84433282152,25.366937825242,34.42558335143,42.263712996841,mol/kg,7.47204e-06,mol/kg/Pa,0.00030678111432,11.134748369709,mol/kg,4.1667e-06,mol/kg/Pa,1.65239e-05,mol/kg/Pa,7.87087e-06,mol/kg/Pa,5.58449e-06,mol/kg/Pa,1.72752e-05,mol/kg/Pa
19510N2,7.5952245548121,18.605252685579,34.82919417857,45.560125296943,53.183848037544,58.948586920893,0.23951619879866,1.1719903799203,5.3957560837039,10.184466954821,14.327129331124,18.09587001884,0.11488891251928,0.56958533315377,2.7088212655353,5.3268705318917,7.8075469921192,10.21885994354,mol/kg,0.000118634,2.38676e-06,1.15469e-06,mol/kg/Pa,0.25704128859185,1.2709673075023,2.4551854205283,4.7328098176518,6.8456187112202,10.700700338479,15.190269875751,17.815508411898,22.396208416095,27.861786050725,mol/kg,2.62904e-06,mol/kg/Pa,0.0025391465325375,26.339005109256,mol/kg,2.81995e-05,mol/kg/Pa,0.52166018703179,2.793339994038,8.4002335800004,12.60396491977,16.016149689693,18.758009732464,mol/kg,5.21521e-06,mol/kg/Pa,0.000219063622415,6.2985869737378,mol/kg,2.56458e-06,mol/kg/Pa,1.78565e-05,mol/kg/Pa,5.62896e-06,mol/kg/Pa,0.0034354,mol/kg/Pa,2.72367e-05,mol/kg/Pa
15060N2,10.568760774701,18.525449739283,25.970231578682,28.726322677427,30.22437981575,31.131990162022,0.1799882315392,0.8773103240384,3.6415549811648,6.34748689568,8.4411125882496,10.131374840966,0.0621877010496,0.3055745581504,1.4328017618432,2.7016084655168,3.8602389782208,4.8852013644224,mol/kg,0.000291157,1.80743e-06,6.20682e-07,mol/kg/Pa,0.3059064411648,1.3695825325056,2.5831082897536,4.4710382718848,6.0808682275712,8.2497685757312,10.492149617242,11.565423406566,13.08957372567,14.522913676186,mol/kg,3.09552e-06,mol/kg/Pa,0.000941830176,14.287823894445,mol/kg,1.12199e-05,mol/kg/Pa,0.9813780735808,4.1601894647488,8.46772601808,10.515264820704,11.664548790138,12.359260667578,mol/kg,1.03907e-05,mol/kg/Pa,0.00022424528,4.1717067023296,mol/kg,2.15737e-06,mol/kg/Pa,7.27681e-05,mol/kg/Pa,1.14516e-05,mol/kg/Pa,4.71167e-06,mol/kg/Pa,5.73075e-05,mol/kg/Pa
13141N2,8.1313536752871,14.398993629557,20.41323579854,22.602127167681,23.737447164341,24.48126975817,0.13200839358774,0.6533339716981,2.8218861989946,4.9162870979263,6.5584409146027,7.9435106558276,0.047797461452252,0.23435434335736,1.0925140876487,2.0874586248466,3.0062102696065,3.8354677777791,mol/kg,0.00018345,1.34447e-06,4.76011e-07,mol/kg/Pa,0.21063012571947,0.99464810400698,1.8994100146257,3.4560476368902,4.6706396062295,6.5088887599072,8.3434277175173,9.1384328485924,10.369519890654,11.542257405902,mol/kg,2.11322e-06,mol/kg/Pa,0.00054027339642937,11.14107333138,mol/kg,5.80401e-06,mol/kg/Pa,0.57410981082345,2.9749891609456,6.6494172171448,8.223687833091,9.0909366015116,9.6900519863468,mol/kg,5.86612e-06,mol/kg/Pa,0.00014343541498125,3.0514497994916,mol/kg,1.38365e-06,mol/kg/Pa,3.01736e-05,mol/kg/Pa,6.4857e-06,mol/kg/Pa,2.00373e-06,mol/kg/Pa,2.77292e-05,mol/kg/Pa
19540N2,9.7040136770286,15.302173649444,22.310513551056,26.106476444503,28.301859427106,29.92697604255,0.19387773704776,0.91502025090919,3.6792015317933,6.3059687150573,8.2859375327004,9.9832959647392,0.062271776008945,0.30482383557228,1.441358576489,2.7464718092222,3.9118619427986,4.9591366706103,mol/kg,0.00182959,1.94745e-06,6.24793e-07,mol/kg/Pa,0.38692879453303,1.5406741487551,2.7388891622007,4.3821285890882,5.6233451928792,7.6244798579412,9.723162711377,10.769225926037,12.403728205134,14.249561137216,mol/kg,3.96216e-06,mol/kg/Pa,0.0034136164692475,16.441801312172,mol/kg,3.59083e-05,mol/kg/Pa,1.2688676098467,3.8079426205552,7.1227637555372,9.0539228462536,10.431662729171,11.518475545023,mol/kg,1.72811e-05,mol/kg/Pa,0.000470352164865,4.6925895240909,mol/kg,3.37835e-06,mol/kg/Pa,0.000204187,mol/kg/Pa,2.06235e-05,mol/kg/Pa,1.31295e-05,mol/kg/Pa,0.000200883,mol/kg/Pa
16041N2,13.224657887004,19.051737569305,24.860537441337,27.036870764399,28.163899551637,28.961977702211,0.21178071700191,0.97576460127112,3.9963121266273,6.6556377540798,8.6217917095177,10.148253124035,0.062515955946844,0.30605224529822,1.4031846539549,2.6856845619638,3.7876255423211,4.7570752178161,mol/kg,0.000824712,2.12302e-06,6.28349e-07,mol/kg/Pa,0.43799167272759,1.8361325284835,3.2558418413752,5.3033072518109,6.7535145802868,8.7610910110459,10.665403024895,11.50047506019,12.628937824148,13.835043415028,mol/kg,4.56563e-06,mol/kg/Pa,0.0026146326177193,13.684421578229,mol/kg,2.59402e-05,mol/kg/Pa,1.4701020588792,5.0056553053665,8.65922890572,10.056478615053,10.886787314541,11.370535057726,mol/kg,1.9585e-05,mol/kg/Pa,0.0003392689359375,4.5661256134808,mol/kg,3.01532e-06,mol/kg/Pa,0.000233709,mol/kg/Pa,2.198e-05,mol/kg/Pa,9.72751e-06,mol/kg/Pa,0.000171293,mol/kg/Pa
21100N2,8.7457480480441,18.325120309751,32.704430603497,41.816860967526,48.057133049265,52.747435919528,0.2241903915242,1.0888976094442,5.1203970488832,9.3203401874154,13.07487992307,16.36368138281,0.10452504832,0.5068514615808,2.4598861523178,4.7683904720199,6.9306019564125,9.0161195063715,mol/kg,0.00019539,2.28864e-06,1.03221e-06,mol/kg/Pa,0.27669364002524,1.3024074414665,2.5493342542614,4.8472255862374,6.844566227753,10.366515558909,14.425495583798,16.746192380843,20.556770212106,25.073215196951,mol/kg,2.84033e-06,mol/kg/Pa,0.0010452504832,25.892925965276,mol/kg,1.09264e-05,mol/kg/Pa,0.64483086020828,3.2046239541658,8.612547238991,12.590244785396,15.50221760882,18.001582555139,mol/kg,6.66147e-06,mol/kg/Pa,0.0002850683136,6.0228536463689,mol/kg,2.6201e-06,mol/kg/Pa,3.2053e-05,mol/kg/Pa,7.31178e-06,mol/kg/Pa,1.54073e-05,mol/kg/Pa,2.97671e-05,mol/kg/Pa
19291N2,13.007114033125,19.066067800713,23.773786316821,25.518565343159,26.43544263685,27.120587853548,0.21297232430456,0.992064019098,4.0301484888606,6.5967119371425,8.4231739195296,9.8346510335274,0.0616066168395,0.30485079819064,1.3966350090576,2.6077982966838,3.6643525783035,4.6079051999118,mol/kg,0.00080797,2.16488e-06,6.18e-07,mol/kg/Pa,0.4602144330972,2.0672592394728,3.6084939856314,5.777534998773,7.20842052516,8.9668149830928,10.515917136679,11.177717026043,12.085012138647,12.939958485668,mol/kg,4.92137e-06,mol/kg/Pa,0.0030281490452553,12.944932613853,mol/kg,3.08313e-05,mol/kg/Pa,1.7126446810179,6.0133870283151,9.5311168218966,10.759039292923,11.456387019055,11.872450846214,mol/kg,2.05261e-05,mol/kg/Pa,0.0003179074833,4.984513176075,mol/kg,3.24762e-06,mol/kg/Pa,0.000206807,mol/kg/Pa,2.3305e-05,mol/kg/Pa,5.0738e-06,mol/kg/Pa,0.000173895,mol/kg/Pa
19550N2,7.8959702181179,16.027999457112,25.546681345615,30.347342549076,33.243895429345,35.167828810275,0.16939771555142,0.82371489895494,3.5721034587914,6.4044144852987,8.7867797569391,10.745416016732,0.065722413611544,0.33198846687018,1.6204366637586,3.0287740986786,4.3072555998196,5.5657134315695,mol/kg,0.000186185,1.70523e-06,6.76652e-07,mol/kg/Pa,0.24826461190694,1.2198729971727,2.2496565518114,3.8814863042884,5.2838292772878,7.8115783056715,10.325243959706,11.77247317456,13.826443045386,16.321583645469,mol/kg,2.54392e-06,mol/kg/Pa,0.0013361150204156,19.214110125087,mol/kg,1.30572e-05,mol/kg/Pa,0.6686894474649,3.0857034311441,7.1665055936538,9.7436547659085,11.580776782937,12.974164174317,mol/kg,7.14253e-06,mol/kg/Pa,0.00010833364884,4.6116009306455,mol/kg,2.37649e-06,mol/kg/Pa,4.02496e-05,mol/kg/Pa,7.8368e-06,mol/kg/Pa,2.83968e-06,mol/kg/Pa,3.27594e-05,mol/kg/Pa
17130N2,7.4631871001607,14.465131432822,24.101641199127,29.823717493385,33.453066869083,36.09987283693,0.17045751106883,0.80171748265178,3.7019739360748,6.671678216511,9.165022522938,11.318136729205,0.071590654343625,0.34914060893742,1.6683362149976,3.2624888567357,4.687002632245,6.0704765351527,mol/kg,0.000192707,1.70404e-06,7.11007e-07,mol/kg/Pa,0.23135359795948,1.0986931291486,2.0693841252507,3.8330843102871,5.328112434175,7.7328343597443,10.535195893344,12.023857504372,14.402376271991,17.074367799421,mol/kg,2.35851e-06,mol/kg/Pa,0.0007534141755525,13.772740543956,mol/kg,7.25423e-06,mol/kg/Pa,0.58866434763179,2.8828202967888,7.0002287661832,9.5786371207166,11.483796524896,12.95315312075,mol/kg,6.26791e-06,mol/kg/Pa,0.00019569199365,3.8513945578263,mol/kg,1.71462e-06,mol/kg/Pa,3.36491e-05,mol/kg/Pa,6.9196e-06,mol/kg/Pa,3.24643e-06,mol/kg/Pa,3.07459e-05,mol/kg/Pa
