,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
0,0.0,2.925725,6.153218,0.0,0.0,0.0,2.8916688,0.0,3.3449607,0.0,6.4017797,11.711203,0.0,0.0,0.0,0.6853532,4.0844283,4.0055456,0.0,3.1701708,1.0303245,0.0,1.2124476,0.0,6.5718303,1.5619653,0.049132213,3.296156,1.1510406,0.0,3.0530732,5.822246,0.0,0.0,1.4283335,2.1290479,0.080153644,5.9019823,4.548364,4.973261,0.0,0.0,2.1324234,0.0,0.0,0.0,0.0,2.0537763,0.5085774,2.4038885,1.6576781,0.2888754,0.0,0.0,2.0274816,3.2440088,4.243385,3.4145255,0.0,0.0,0.0,0.9081969,7.185203,0.0,0.0,1.5601714,2.9206479,0.0,0.0,0.0,0.0,3.4055986,0.0,5.1292663,0.0
1,1.2245401,2.6722305,6.0351124,0.0,0.0,0.0,3.3695683,0.0,3.3069067,0.0,6.013881,10.5647335,0.0,0.7872771,0.8356015,1.2722627,3.311093,4.209506,0.0,2.1445398,0.0,0.0,2.1757154,0.0,5.2046814,1.2025938,0.7687745,3.209613,2.3693588,0.0,2.3757858,5.238421,0.0,0.0,0.8887233,1.7640517,0.1675384,4.9260435,4.5152097,4.6795526,0.0,0.0,3.0074859,0.0,1.3442993,0.0,0.0,0.0,1.7955229,1.9233048,2.3565814,0.1731233,0.099577256,0.0,2.328407,4.153761,4.660576,2.0480404,0.0,0.0,1.1644567,1.4529967,6.5330577,0.0,0.0,2.3063512,2.5424573,0.0,0.0,0.0,0.0,4.2178087,0.0,5.2968736,0.0
2,3.0051115,1.6518635,5.4736853,0.0,0.0,0.10445856,4.231889,0.0,2.0575862,0.0,5.241528,9.752782,0.0,2.8585584,1.720337,1.6924891,3.4820383,4.1860895,0.0,1.5124283,0.0,0.0,3.0240037,0.0,5.1259713,0.8028639,2.1755633,2.6945374,2.777926,0.0,1.5886595,4.433489,0.0,0.0,0.7831731,2.016654,0.5409156,4.91382,5.3511877,4.960655,0.0,0.0,3.353188,0.0,2.05311,0.0,0.0,0.0,1.8531902,1.7894921,2.4854355,0.0,1.0097637,0.0,0.61094403,4.20798,4.3832808,1.3056246,0.6977156,0.5964049,2.1375632,1.8265176,6.217627,0.0,0.0,2.672935,0.7880135,0.0,0.0,0.0,0.0,3.00457,0.0,4.754722,0.0
3,0.0,1.4301671,6.275996,0.0,0.0,1.365671,2.245966,0.0,2.291516,0.0,6.971532,10.382366,0.0,0.0,0.0,0.30915052,4.1658025,0.0,0.0,3.909408,1.2464452,0.0,0.24066332,0.0,7.3302,1.9720515,1.2413293,3.6126528,0.76772475,0.0,3.7575448,6.849426,0.0,0.0,2.9459598,1.1042571,0.8096137,5.3699536,5.5909433,4.0517507,0.0,0.0,2.1026852,0.0,0.0,0.0,0.0,1.7138726,0.0,1.8780856,1.4922681,0.0,3.1694412,0.0,0.0,2.7618036,3.6349201,4.5976777,2.160788,1.7521422,0.0,0.42816257,7.489782,0.0,0.0,1.6963375,0.36905664,0.0,0.0,0.0,0.0,0.0,0.0,4.727484,0.0
4,0.0,2.978805,6.536193,0.0,0.0,0.0,4.0895724,0.0,3.3968658,0.0,6.690358,13.719597,0.0,0.0,0.0,0.60212284,4.8303533,3.4969342,0.0,3.8705556,1.1995137,0.0,2.531178,0.0,7.7217584,1.2446232,0.614694,3.5847282,0.0,0.0,2.4938462,6.479588,0.0,0.0,1.0012486,2.7297869,0.90283334,6.979924,6.2905655,6.1174083,0.0,0.0,1.1163347,0.0,0.0,0.0,0.0,2.16996,0.0,2.7377856,1.6377846,0.0,0.0,0.0,0.7832641,3.3324463,4.3711896,4.2518096,0.0,0.0,0.0,2.7725093,8.169571,0.0,0.0,2.3641906,2.3377666,0.0,0.0,0.0,0.0,2.5622315,0.0,5.105561,0.0
5,0.0,3.060648,5.974345,0.0,0.0,0.0,2.684072,0.0,3.2077532,0.0,6.1382365,11.587154,0.0,0.0,0.0,0.6789746,3.9553683,3.4035404,0.0,3.20096,0.8844405,0.0,1.2925303,0.0,6.3877,1.6093695,0.0032747835,3.1262362,0.8109045,0.0,3.189565,5.5603714,0.0,0.0,1.2790587,2.0878317,0.26410413,5.8440905,4.3492,4.907261,0.0,0.0,1.9032295,0.0,0.0,0.0,0.0,2.0910196,0.4222216,2.3265088,1.5468293,0.19681245,0.0,0.0,2.068145,2.972943,4.148002,3.4740853,0.0,0.0,0.0,0.96224165,7.158977,0.0,0.0,1.5541626,2.844368,0.0,0.0,0.0,0.0,3.1613855,0.0,4.7630696,0.0
6,0.0,2.8436804,5.846235,0.0,0.0,0.0,2.8886232,0.0,3.3025842,0.0,6.339102,10.784074,0.0,0.0,0.0,0.43117958,3.8073893,2.9797046,0.0,3.6892622,0.7251552,0.0,1.025898,0.0,5.7976823,1.4900856,0.25434327,3.6128001,1.16261,0.0,2.6933124,6.013265,0.0,0.0,0.63494796,2.074367,0.0,5.233367,4.2596846,4.2160807,0.0,0.0,1.9915655,0.0,0.0,0.0,0.0,2.7596307,0.68812346,2.5921986,1.583753,0.0,0.0,0.0,2.1474354,2.9240012,3.5332904,3.804123,0.0,0.0,0.0,0.7293608,6.668503,0.0,0.0,1.6171467,2.9238324,0.0,0.0,0.0,0.0,3.7430081,0.0,5.126327,0.0
7,0.0,1.8100868,5.7524548,0.0,0.0,0.0,3.1733127,0.0,2.7419307,0.0,6.3806696,10.207865,0.0,0.0,0.0,0.891627,4.082607,0.0,0.0,3.8611453,0.050012637,0.0,1.6761986,0.0,6.7385926,1.4296442,1.2141858,3.4744155,1.2716856,0.0,2.2384691,6.0335236,0.0,0.0,1.2228801,2.037446,0.21684258,5.134136,5.518075,4.440668,0.0,0.0,1.9884281,0.0,0.0,0.0,0.0,2.171352,0.24354243,2.4126885,1.5451101,0.0,1.4895049,0.0,1.1385503,2.8109758,3.2364488,4.1232424,0.92843616,0.6542778,0.0,0.96282196,6.9194427,0.0,0.0,2.1175575,1.3132801,0.0,0.0,0.0,0.0,1.8535308,0.0,5.0986657,0.0
8,0.2828099,2.7458127,6.0904627,0.0,0.0,0.0,3.6959152,0.0,3.068024,0.0,6.1842756,12.290096,0.0,0.028218769,0.034996863,0.9567794,4.309842,4.042825,0.0,2.8611095,0.4839022,0.0,2.3974724,0.0,6.7555537,1.1141425,0.74000144,3.1152244,0.73735666,0.0,2.5305645,5.5989137,0.0,0.0,1.1234546,2.4522104,0.79030037,6.2877398,5.530812,5.632721,0.0,0.0,1.903852,0.0,0.0,0.0,0.0,1.0211368,0.22294971,2.3154702,1.8278387,0.0,0.0,0.0,1.2495842,3.51776,4.395201,3.1383286,0.0,0.0,0.62178016,2.120708,7.5034866,0.0,0.0,2.2585077,2.174414,0.0,0.0,0.0,0.0,2.9031577,0.0,4.8714767,0.0
9,3.139244,0.9430015,5.7734137,0.0,0.0,1.480297,4.9431367,0.0,2.340167,0.0,5.8051767,11.571587,0.0,3.334894,2.437883,1.7485268,3.2133448,3.21887,0.0,0.491292,0.0,0.0,3.805242,0.0,5.233909,0.0,2.3847585,2.9032516,2.0865436,0.0,0.69937813,5.013575,0.0,0.0,1.1622825,2.1713574,0.73807514,5.3022594,6.156786,5.0077252,0.0,0.0,3.382266,0.0,3.1494663,0.0,0.0,0.0,2.0153515,1.1130819,2.112994,0.0,2.3548386,0.0,0.052767105,5.165963,4.820773,0.48353732,2.84467,2.309548,2.129367,2.9537776,6.2080984,0.0,0.0,3.3117418,0.0,0.0,0.0,0.0,0.0,2.6252885,0.0,5.7314234,0.0
