,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
0,0.16269468,0.0,0.020720564,0.0,0.0,0.0,0.0,0.042275645,0.0,0.0,0.0,0.014156758,0.0054657627,0.0,0.046938196,0.1188052,0.0,0.0,0.0,0.0,0.081339076,0.129192,0.029812306,0.0,0.0,0.0,0.0,0.15206794,0.0,0.0082827695,0.0,0.019379867,0.0,0.020445673,0.041339576,0.0,0.04931672,0.12298211,0.08413595,0.0,0.0,0.045939937,0.0,0.08548079,0.0,0.0,0.0,0.0,0.081856996,0.08909017,0.011627243,0.06038884,0.10404692,0.0,0.036990143,0.032139987,0.0,0.0,0.0,0.13152325,0.0026976373,0.0011294335,0.0,0.0,0.106097765,0.037120827,0.0,0.0,0.0,0.04606462,0.0,0.0,0.11518624,0.0,0.0471638
1,0.1627653,0.0,0.02068945,0.0,0.0,0.0,0.0,0.04219976,0.0,0.0,0.0,0.014390993,0.0048653074,0.0,0.047288988,0.11894887,0.0,0.0,0.0,0.0,0.08169525,0.12844826,0.02857171,0.0,0.0,0.0,0.0,0.15303503,0.0,0.0088915825,0.0,0.020136926,0.0,0.020494735,0.040467937,0.0,0.048039936,0.12333952,0.0858314,0.0,0.0,0.046249017,0.0,0.08504623,0.0,0.0,0.0,0.0,0.080879614,0.08851716,0.011838445,0.06183885,0.10433637,0.0,0.037400916,0.032037266,0.0,0.0,0.0,0.1311601,0.0019045603,0.0010226928,0.0,0.0,0.106105834,0.037902616,0.0,0.0,0.0,0.045777857,0.0,0.0,0.11614654,0.0,0.047194615
2,0.16269813,0.0,0.020732118,0.0,0.0,0.0,0.0,0.042263806,0.0,0.0,0.0,0.014207754,0.0053208396,0.0,0.047052503,0.11883562,0.0,0.0,0.0,0.0,0.08142881,0.12898912,0.029499542,0.0,0.0,0.0,0.0,0.15230492,0.0,0.008408897,0.0,0.019575996,0.0,0.02043329,0.04111238,0.0,0.04898203,0.12309083,0.084543146,0.0,0.0,0.046011455,0.0,0.08535831,0.0,0.0,0.0,0.0,0.0816149,0.08896055,0.011646595,0.060756363,0.10410149,0.0,0.037088364,0.03212522,0.0,0.0,0.0,0.1314209,0.002507029,0.0011169594,0.0,0.0,0.106119335,0.037329257,0.0,0.0,0.0,0.04602658,0.0,0.0,0.11543587,0.0,0.047165878
3,0.16269536,0.0,0.020745162,0.0,0.0,0.0,0.0,0.042252697,0.0,0.0,0.0,0.014199981,0.00530909,0.0,0.047068074,0.1188408,0.0,0.0,0.0,0.0,0.08143751,0.12896554,0.029476963,0.0,0.0,0.0,0.0,0.15233077,0.0,0.008425478,0.0,0.019583698,0.0,0.020421967,0.041093912,0.0,0.048950188,0.123103,0.08455656,0.0,0.0,0.046012536,0.0,0.08535329,0.0,0.0,0.0,0.0,0.08159855,0.08896049,0.011633891,0.060777653,0.104114644,0.0,0.03708987,0.03211935,0.0,0.0,0.0,0.13142344,0.0024850685,0.0011175089,0.0,0.0,0.10612176,0.037351098,0.0,0.0,0.0,0.046043426,0.0,0.0,0.11544313,0.0,0.047161657
4,0.16290686,0.0,0.020172304,0.0,0.0,0.0,0.0,0.04188618,0.0,0.0,0.0,0.014695446,0.0044088103,0.0,0.04706277,0.11872834,0.0,0.0,0.0,0.0,0.08140768,0.12807046,0.028191332,0.0,0.0,0.0,0.0,0.15304944,0.0,0.009586923,0.0,0.020238245,0.0,0.02062664,0.040428646,0.0,0.048424877,0.12329723,0.08606447,0.0,0.0,0.046694145,0.0,0.084918275,0.0,0.0,0.0,0.0,0.08061433,0.0880243,0.012305103,0.062070183,0.10473632,0.0,0.03771687,0.032055296,0.0,0.0,0.0,0.1310715,0.0015328992,0.0006957352,0.0,0.0,0.10598166,0.037858784,0.0,0.0,0.0,0.0453931,0.0,0.0,0.11609896,0.0,0.047252536
5,0.16280708,0.0,0.020441493,0.0,0.0,0.0,0.0,0.042129204,0.0,0.0,0.0,0.014345175,0.0050765965,0.0,0.04689861,0.11877742,0.0,0.0,0.0,0.0,0.081337735,0.12885037,0.029320613,0.0,0.0,0.0,0.0,0.15236433,0.0,0.008818716,0.0,0.019627046,0.0,0.020571394,0.041102603,0.0,0.049161308,0.12307913,0.08478177,0.0,0.0,0.046234474,0.0,0.0853281,0.0,0.0,0.0,0.0,0.08143908,0.08871502,0.0119593665,0.060903836,0.10436855,0.0,0.03724984,0.032090135,0.0,0.0,0.0,0.13140482,0.0023089144,0.0008993149,0.0,0.0,0.106048755,0.037299015,0.0,0.0,0.0,0.04567972,0.0,0.0,0.115450785,0.0,0.04724958
6,0.16263849,0.0,0.020962097,0.0,0.0,0.0,0.0,0.042401873,0.0,0.0,0.0,0.014074316,0.0055151433,0.0,0.04717114,0.11893058,0.0,0.0,0.0,0.0,0.08157413,0.12914746,0.0296503,0.0,0.0,0.0,0.0,0.15232483,0.0,0.008107334,0.0,0.019547747,0.0,0.020392451,0.041109934,0.0,0.048792735,0.12310295,0.0844767,0.0,0.0,0.045814037,0.0,0.08541719,0.0,0.0,0.0,0.0,0.08171816,0.0891777,0.011436093,0.060672224,0.103929944,0.0,0.036954768,0.032099478,0.0,0.0,0.0,0.13145001,0.0026556123,0.0012485348,0.0,0.0,0.106159806,0.037360586,0.0,0.0,0.0,0.046186123,0.0,0.0,0.11546571,0.0,0.047135383
7,0.16278294,0.0,0.020528879,0.0,0.0,0.0,0.0,0.042195603,0.0,0.0,0.0,0.0142422095,0.005267868,0.0,0.046843834,0.11879983,0.0,0.0,0.0,0.0,0.08133123,0.12908077,0.029633097,0.0,0.0,0.0,0.0,0.15218535,0.0,0.00861297,0.0,0.019449212,0.0,0.02056596,0.041289236,0.0,0.049354892,0.123007216,0.08443649,0.0,0.0,0.046103418,0.0,0.08545263,0.0,0.0,0.0,0.0,0.08166909,0.088899225,0.01187381,0.060584202,0.10426325,0.0,0.03711407,0.03208963,0.0,0.0,0.0,0.13150238,0.0025202315,0.00096245855,0.0,0.0,0.10606162,0.03714584,0.0,0.0,0.0,0.045764085,0.0,0.0,0.115261674,0.0,0.047239542
8,0.16272439,0.0,0.020640757,0.0,0.0,0.0,0.0,0.042229943,0.0,0.0,0.0,0.014217345,0.0053366497,0.0,0.046941005,0.118795395,0.0,0.0,0.0,0.0,0.08134307,0.12906513,0.029639658,0.0,0.0,0.0,0.0,0.15217343,0.0,0.008452026,0.0,0.019469291,0.0,0.020474855,0.041249163,0.0,0.049242947,0.1230252,0.08435658,0.0,0.0,0.046035945,0.0,0.08542349,0.0,0.0,0.0,0.0,0.081713334,0.08896865,0.0117200995,0.060574736,0.10414644,0.0,0.037073888,0.032129064,0.0,0.0,0.0,0.13147835,0.002562767,0.0010629687,0.0,0.0,0.106088,0.037193157,0.0,0.0,0.0,0.045956526,0.0,0.0,0.11528547,0.0,0.047189496
9,0.16271454,0.0,0.02065532,0.0,0.0,0.0,0.0,0.042243056,0.0,0.0,0.0,0.0142362,0.0053077526,0.0,0.047009908,0.11880306,0.0,0.0,0.0,0.0,0.081374325,0.12899442,0.029527634,0.0,0.0,0.0,0.0,0.15225285,0.0,0.00844737,0.0,0.019566836,0.0,0.02044887,0.04115928,0.0,0.04910838,0.12307377,0.08449661,0.0,0.0,0.046040863,0.0,0.08536791,0.0,0.0,0.0,0.0,0.08162758,0.08895667,0.011697531,0.06070449,0.10414165,0.0,0.037106905,0.03213021,0.0,0.0,0.0,0.13142723,0.0025167149,0.0010612421,0.0,0.0,0.10610756,0.03728041,0.0,0.0,0.0,0.045945868,0.0,0.0,0.11539966,0.0,0.04718939
