,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
0,0.0,0.0,0.0,1.4013069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.515513,2.850107,1.9727597,4.072712,2.2934828,2.0655916,2.4012244,0.0,0.0,2.6534014,2.6870704,2.9901445,1.985264,2.0130408,0.0,0.92715114,2.1697645,2.6390333,0.0,2.2221308,0.0,0.0,2.2890456,1.7616327,3.2686641,0.0,0.6741903,3.0936003,3.063283,3.2435718,0.0,2.650035,4.228175,0.34504968,0.0,0.0,0.0,1.5415456,0.0,0.0,2.027276,0.0,1.5250344,0.0,3.7546055,0.0,0.0,0.0,0.0,0.14211963,0.0,2.6311612,0.0,2.3945007,4.939632,3.5433652,4.1155744,3.2831843,0.7761668,3.6518066
1,6.3061056,0.3562445,4.747383,2.3100026,0.0,1.6299857,2.69714,0.0,0.0,0.0,0.0,4.2153964,2.4608097,0.0,2.408253,2.324063,5.851244,0.0,5.2900286,0.0,0.0,0.0,0.0,0.5986744,2.8944046,4.4240866,2.3527055,2.2515576,3.4216597,0.0,5.9511166,7.1143637,2.0899003,0.0,7.198294,0.0,6.737812,0.0,2.3654463,0.43227643,0.0,3.6723635,2.7080047,2.2875638,3.1019151,0.0,2.9838896,0.07448113,3.6554892,0.0,0.0,6.420347,0.0,0.0,0.0,1.3393022,0.0,3.4328296,0.0,0.56722707,0.0,9.541764,0.0,0.0,0.0,0.0,0.0,0.0,1.5004033,3.7832923,5.356555,4.7848744,2.3564088,1.9329813,0.0
2,4.7771506,1.2560645,7.392373,1.8112615,0.0,4.191764,2.6277504,0.0,2.3952713,0.0,0.0,3.2802203,3.0783,0.0,0.0,1.7280304,0.0,4.568449,2.9109888,2.872985,0.0,1.3082867,0.0,0.0,4.3014903,1.4121721,5.1107597,2.0118515,3.205416,0.0,1.4904087,1.8321419,0.0,0.0,2.2248273,0.0,1.1243284,2.3468325,3.0573037,3.4476514,0.0,5.9547496,1.3279998,1.26078,1.1059535,0.0,2.3036613,0.0,0.91660994,0.0,0.0,0.0,3.495758,0.0,0.0,2.6277506,0.59131145,0.33493307,0.05521175,3.4066455,0.0,0.0,0.0,0.0,0.0,0.10955292,1.6947236,0.0,3.8410573,2.6347141,0.40923843,6.1938906,2.2960794,1.9013597,1.5302954
3,4.9877534,1.6080889,7.158743,1.9995191,0.0,4.2511425,2.802374,0.0,2.454296,0.0,0.0,3.3657465,2.8343303,0.0,0.0,2.0561984,0.0,4.253477,3.3636675,2.3831825,0.0,1.019642,0.0,0.0,4.3874607,1.9177067,4.958458,2.3876457,3.4322422,0.0,2.329197,2.7558765,0.0,0.0,2.8137918,0.0,1.808969,2.2483945,3.4474535,3.4359024,0.0,6.2212963,1.3648434,1.5035613,1.8448442,0.0,1.7494737,0.0,1.0582546,0.0,0.0,0.0,3.3665164,0.0,0.0,2.8046029,0.3068381,0.89723897,0.1264312,3.395993,0.0,0.0,0.0,0.0,0.0,0.30821493,1.4044662,0.0,4.15423,2.816862,1.1869948,6.59172,2.3488405,2.0674126,1.4483601
4,1.8973173,0.0,0.0,0.0,0.0,0.9793161,0.0,0.0,0.0,0.0,0.0,0.17406493,0.0,0.0,0.0,0.0,3.9415,1.0281068,2.0722175,0.00019147992,2.6119277,0.0,0.0,0.0,1.8761201,1.9308614,0.0,1.3857943,1.694612,0.0,3.21769,3.8096385,0.0,0.0,3.849907,0.0,0.0,0.7379625,0.0,2.8024557,0.0,0.0,1.2823932,2.3917031,0.0,0.0,4.645773,2.1253695,0.0,0.0,0.0,0.0,1.0013267,0.0,0.0,0.0,0.0,1.8053825,0.0,0.0,0.0,0.0,1.5733058,0.0,0.0,0.0,2.8961542,0.0,0.003649883,2.9142451,2.6136255,3.3763998,1.8723111,0.0,0.0
5,1.9024538,0.0,2.6020875,2.0975792,0.0,1.0075167,0.46489352,0.0,0.0,0.0,0.0,1.9009756,0.88274294,0.0,2.7807958,2.229134,2.7413075,2.6221495,2.4496703,1.0533688,1.2060251,1.3595252,0.0,0.0,2.6413462,2.4317546,3.747164,1.7806346,2.9596703,0.0,1.7588325,2.9627187,3.6262546,0.0,3.072431,0.0,3.799757,0.6526401,0.477963,1.5943161,0.0,1.7451309,2.3583758,1.8143996,1.5342926,0.0,3.992881,1.4074013,0.0,0.0,0.0,3.914551,1.4283439,0.0,0.0,1.8422976,1.8328712,1.1098464,0.0,1.016212,0.0,2.5323586,1.7414997,0.0,0.0,0.0,0.64623994,0.0,2.1983953,3.2476645,2.60975,3.9883852,2.0763946,1.0212055,2.3680878
6,3.6084318,1.6577289,4.217073,1.0964994,0.0,4.9576516,2.2755942,0.0,2.6989348,0.0,0.0,3.0054667,2.063496,0.0,0.0,0.9579911,0.0,4.291361,2.6311882,2.691628,1.6141429,1.2292043,0.0,0.0,4.3393226,2.132028,4.789873,2.6008303,2.9829335,0.0,1.9921954,2.880475,0.0,0.0,2.860383,0.0,0.0,1.8922973,3.6618502,3.0601938,0.0,5.6749787,0.0,1.857005,0.784578,0.0,0.23516315,0.010525584,1.9220251,0.0,0.0,0.0,3.975959,0.0,0.0,2.8363278,0.0,0.56213117,0.0,2.7972124,0.0,0.0,1.0282801,0.0,0.0,1.1819541,3.846665,0.0,4.709571,3.8174653,1.4802635,6.853597,2.9428911,0.7190285,1.7319423
7,0.8178428,0.0,3.3498151,3.4438307,0.0,0.36271966,0.4518453,0.0,0.08677766,0.0,0.0,0.82326585,2.0033822,0.0,4.960254,1.5969515,1.7969992,1.6559558,3.5581186,0.0,0.0,2.0375545,0.0,0.0,1.7377484,2.2984188,4.971198,0.7628745,2.0816557,0.0,1.120146,1.8941069,1.9173844,0.0,0.66550505,0.0,6.7732224,0.94525385,2.2558188,0.0,0.0,1.4246029,5.622278,1.0585696,3.4531515,0.0,5.4703817,0.050049305,0.2380522,0.0,0.0,2.863863,0.0,0.0,0.0,4.004709,1.9071085,0.32888618,0.0,1.3522993,0.0,7.72059,1.4316931,0.0,4.2352557,1.0346925,0.0,0.0,0.0,2.374834,4.535959,2.0684175,1.9437052,7.250889,1.4204574
8,0.57163435,0.0,3.6556475,3.1428323,0.0,1.4134537,1.4229542,0.0,1.9755836,0.0,0.0,0.42332268,2.3370545,0.0,0.11745955,1.4352288,0.0,3.4452577,3.6891627,0.70588887,0.0,1.8018595,0.0,0.0,2.4748955,2.0763109,4.201598,1.4385674,2.2597797,0.0,0.6550586,1.3092433,0.167736,0.0,0.10176587,0.0,4.2327847,1.7008376,2.5736458,1.6502633,0.0,3.316746,4.350836,1.236279,3.1748867,0.0,3.4542944,0.0,0.63603073,0.0,0.0,0.43711665,1.7775481,0.0,0.0,3.8102705,1.2665195,0.19323824,0.0,2.0897362,0.0,1.5387381,1.1132238,0.0,1.0013362,2.0163007,0.0,0.0,0.17128807,2.6321435,3.2509599,3.0491378,2.4575596,6.246776,1.416734
9,0.0,0.0,0.0,3.3712468,0.0,0.31667554,0.87982863,0.0,0.38810608,0.0,0.0,1.7515568,0.0,0.0,2.446812,2.5936124,3.6490767,2.3234348,4.5253015,1.6568385,1.1564403,2.0865574,0.0,0.1039916,3.155977,2.9009755,3.814206,2.4389145,2.453392,0.0,2.0095208,4.2571006,3.8406272,0.0,3.404251,0.0,2.5934658,0.86837363,2.1783402,2.6851346,0.0,2.841512,2.091967,3.0139647,4.200727,0.0,0.581259,1.6286864,0.893663,0.0,0.0,2.9238074,1.9339964,0.0,0.0,2.7564268,1.3432676,1.8729336,0.0,2.7753432,0.0,2.5339108,1.1338031,0.0,0.28175998,1.3436842,1.1201952,0.0,3.6758323,4.512122,4.2970634,4.7471004,2.6334867,2.2148302,2.1227255
10,0.97092223,0.0,3.9533703,3.406349,0.0,0.0,2.3003843,0.0,1.5393864,0.0,0.0,1.416151,1.9744543,0.0,4.679461,2.0642776,0.37891862,3.5147705,3.0486326,1.3932579,0.0,3.073696,0.0,0.0,2.2859635,1.9791741,5.673728,1.0920362,2.5639434,0.0,1.0472207,2.6250794,0.95953935,0.0,0.9548501,0.0,6.456232,1.5550032,2.0522604,1.8687592,0.0,2.5576928,5.3338532,0.69251794,2.7400954,0.0,5.631112,0.0,0.4500895,0.0,0.0,1.8080884,0.45775568,0.0,0.0,4.4275208,2.6317205,0.0,0.0,3.4314287,0.0,5.3107977,0.7248123,0.0,3.5403926,1.5065906,0.0,0.0,0.218422,1.8707645,3.8421047,4.152271,1.7863648,7.6101995,1.9486977
11,0.2964648,0.0,0.712425,1.3045369,0.0,2.6575265,1.5277587,0.0,2.059609,0.0,0.0,1.1436396,0.45093387,0.0,0.0,0.2239987,0.15942302,4.5759306,2.3744829,3.0210214,1.1409409,2.1981587,0.0,0.0,2.987676,1.7971562,4.33456,1.5951881,2.05058,0.0,0.7442958,2.8823528,0.86235636,0.0,1.7214711,0.0,0.0,0.7647846,2.2778563,2.9745648,0.0,4.2248287,1.3195819,1.6670268,0.77065605,0.0,1.0910954,0.4468944,0.8749576,0.0,0.0,0.0,3.2780097,0.0,0.0,2.748097,0.0,0.025697678,0.0,3.0489917,0.0,0.0,1.5375566,0.0,0.0,1.587437,1.5275772,0.0,3.3525186,3.3076277,2.2461977,4.8608375,2.6914623,2.2054772,2.7926965
12,2.1351562,0.0,0.0,0.0,0.0,1.457024,3.084699,0.0,1.3243694,0.0,0.0,0.0,0.29718554,0.0,0.0,0.0,0.38956815,2.425643,2.9184754,0.70648205,1.1825652,1.9608744,0.0,0.0,1.5463274,1.201853,1.3030789,2.2042758,1.3525436,0.0,0.97419137,3.2754812,0.0,0.0,2.4572263,0.0,0.0,1.8163548,0.5415303,2.9375668,0.0,1.8434879,0.0,2.6151657,0.0,0.0,3.3874712,1.2323968,0.0,0.0,0.0,0.0,2.7265034,0.0,0.0,2.5484009,0.0,1.6021893,0.0,0.39239535,0.0,0.0,1.060416,0.0,0.0,2.0418448,2.6243317,0.0,0.67418253,2.7993464,4.4418106,3.4480224,1.1328808,1.0208684,0.1354922
13,3.8155017,0.0,4.647413,0.0,0.0,0.89119136,1.398305,0.0,0.0,0.0,0.0,0.0,0.6059736,0.0,0.0,0.5181223,0.6216644,2.4102435,2.64321,0.29386213,0.97652024,0.0,0.0,0.0,2.0633292,2.4632173,0.2642164,2.4959486,2.0941176,0.0,2.3774316,3.7999802,0.0,0.0,3.488428,0.0,0.0,2.4578068,0.0019479787,2.5417342,0.0,3.0289366,2.1497314,2.059754,0.0,0.0,4.805979,1.0656352,0.0,0.0,0.0,0.0,1.8347602,0.0,0.0,0.13188441,1.1279317,1.7581847,0.0,0.20001224,0.0,1.8600847,0.0,0.0,0.0,0.0,0.55745023,0.0,0.5693483,3.0081363,3.2991457,4.2501693,1.8644631,0.56850296,0.54943305
14,1.5034902,0.0,0.0,0.0,0.0,2.2348847,2.9947045,0.0,2.1375668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.850566,1.9719353,2.0239968,2.8073087,1.703339,0.0,0.0,1.4191732,2.2196777,0.0,1.7728275,1.4220896,0.0,1.6550214,5.0612354,0.0,0.0,3.6240826,0.0,0.0,1.1985552,0.0,4.146583,0.0,0.0,0.7516813,2.3651736,0.0,0.0,3.8245285,2.5247602,0.0,0.0,0.0,0.0,4.225993,0.0,0.0,1.2363074,0.0,1.6035659,0.0,0.79622567,0.0,0.0,0.01647836,0.0,0.0,0.7761302,4.591494,0.0,1.798967,3.674511,4.051835,4.280601,2.5933812,0.0,0.0
