,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
0,0.0,3.3927407,4.1391807,14.834246,6.394507,3.1029806,0.0,3.81501,6.274122,2.7780266,3.002539,6.713886,5.6574636,0.0,0.0,0.0,0.0,0.0,2.1789823,3.1497831,0.0,1.2353637,7.724556,6.136337,5.087046,12.58823,8.233262,8.972064,0.0,10.821047,5.53691,6.2602577,9.699322,0.0,8.169229,0.0,9.176319,1.8986156,9.198594,0.0,0.0,0.0,1.9248213,8.512158,12.847759,15.730307,5.108519,6.026259,6.8936596,2.484714,8.335435,6.525763,3.2184732,0.0,2.688543,3.7844944,14.358538,0.0,5.1762013,0.0,0.5289035,8.98724,1.8493059,5.0553617,0.0,10.893589,0.0,1.2630818,7.8256497,9.862889,0.31968996,5.6223245,6.712017,6.1826444,5.450602
1,0.0,10.466247,0.0,15.740123,7.50964,3.2419834,0.0,2.5052938,0.9485102,0.11739099,0.0,2.8830948,0.0,0.0,0.0,2.725189,0.0,0.0,0.0,1.3121598,2.444815,0.0,9.5905,0.0,7.4588733,3.766838,12.407926,0.0,0.0,6.3105354,0.91886806,0.39858186,0.0,0.0,11.890417,0.0,0.0,0.0,9.798922,13.988761,0.0,0.0,0.0,0.0,17.115974,18.203892,0.0,5.88695,0.0,0.0,3.6096659,5.4567194,0.0,0.0,0.045475036,0.0,17.752726,0.0,6.1642,0.0,10.522384,0.0,0.0,5.281814,0.0,0.0,0.0,4.363988,2.5034761,11.236861,3.8122675,0.0,0.0,7.522989,4.8034687
2,1.9752597,2.2125897,5.2544827,12.353413,0.10919827,1.020726,0.0,3.1183152,3.3182878,0.6987157,0.0,0.0,5.1978183,0.0,0.0,0.0,0.0,0.0,0.38106993,0.0,0.0,0.534844,7.243444,3.3124795,3.8078673,9.590935,6.519672,7.5508876,0.0,7.740203,3.1929998,4.1874986,8.594117,0.0,6.1761236,0.0,10.29228,5.7198577,3.617117,0.0,5.0956736,0.0,5.4933267,9.076265,11.295285,15.296719,0.0,1.7341522,7.760065,0.49595332,3.4704962,2.7708056,3.0614269,0.7903229,0.6893759,0.0,12.35602,0.0,0.0,0.0,0.0,6.761545,0.037484415,5.599441,0.0,9.842527,1.595947,1.6001785,1.5355065,5.146442,0.0,6.9631805,6.414334,3.875706,0.31297308
3,2.0937355,0.5291752,7.3823195,13.632145,4.895243,1.7336098,0.0,2.445159,5.9448576,1.3113699,2.3377025,2.0845537,8.88315,0.0,0.0,0.0,0.0,0.0,0.034633666,1.4237938,0.0,3.0044222,8.977308,5.8599634,4.8901477,13.44389,8.185295,9.068242,0.0,8.379194,3.7779665,5.6641297,9.166834,0.0,8.382707,0.0,11.503958,3.9879127,4.2543616,0.0,4.243363,0.0,7.3000965,11.366716,13.112891,18.791367,1.9522203,5.303133,8.8752985,1.0022386,5.306436,4.400515,4.5740566,0.32501054,1.9630191,0.6211145,15.392471,0.0,3.4989357,1.0534247,0.0,9.156955,0.0,7.961187,0.0,13.00067,1.9104894,1.2718735,3.0961578,9.228467,1.0283346,8.583802,7.358764,1.4893144,1.8259504
4,0.0,6.4091787,0.0,13.53499,7.49047,2.2659757,0.0,1.7662948,2.1820688,2.156446,0.0,4.6745734,0.0,0.0,0.0,0.41235018,0.0,0.0,3.408853,2.0585034,1.3079599,0.0,7.5962195,2.1322644,4.278079,5.7629113,8.301192,0.0,0.0,4.9265804,0.0,3.829103,0.0,0.0,11.43983,0.0,0.0,0.0,7.8786325,6.1570444,0.0,0.0,0.0,0.0,12.738425,17.429081,0.0,6.5258427,0.0,0.07820058,2.9588933,3.388972,0.0,0.0,1.98526,2.443007,16.499342,0.0,6.4434414,0.0,8.86252,0.0,0.0,4.7932425,0.0,0.0,0.0,2.0548165,3.5442886,9.093769,5.5484633,0.0,0.0,3.677601,2.5404997
5,0.0,3.7383573,7.4595647,14.938782,1.9870291,2.5630448,0.0,4.0482993,6.207147,2.5738945,0.5123455,0.5542952,8.16624,0.0,0.0,0.0,0.0,0.0,1.3715677,1.9646826,0.0,3.6018395,10.090629,4.6581154,5.6555934,12.153049,8.063429,8.327649,0.0,8.241124,3.7888243,6.930108,8.822073,0.0,9.211241,0.0,11.751705,6.7107663,2.6938636,0.0,3.726762,0.0,4.6549077,10.429525,13.554676,19.761269,0.0,5.9434175,8.082231,1.5411329,6.20176,3.0282557,4.4904428,2.3629255,2.9370284,0.0,16.025925,0.0,1.1793784,0.0,0.0,7.9219704,0.7316458,6.7748284,0.0,12.113948,0.0,2.8120575,2.8248239,8.133204,1.1360302,9.152106,8.578392,1.7018174,1.7805876
6,0.0,0.7842334,7.0591106,13.533296,5.564208,2.701735,0.0,4.330852,7.3528605,1.6087226,2.9933608,5.0675077,10.941847,0.0,0.0,0.0,0.0,0.0,0.0,4.9978085,0.0,4.0897408,9.359965,3.4040635,7.0010905,12.291569,10.281977,9.220907,0.0,7.9766655,5.1821356,5.299334,8.542386,0.0,9.894983,0.0,12.041727,5.449465,4.288868,0.0,1.4675177,0.0,6.046414,10.136545,14.852944,19.391762,3.0886986,8.272076,7.0579224,0.0,7.2001357,4.4073863,4.5238366,1.3386723,3.2339914,0.0,16.47751,0.0,4.1717286,0.0,0.0,8.755765,0.0,8.23598,0.0,13.883177,0.0,3.2080038,3.1931808,10.795488,3.0381238,9.150665,11.114306,0.5136329,3.6304414
7,0.0,2.4848893,3.5441468,11.719892,3.6989243,2.1331353,0.0,1.9398707,3.408855,2.6931958,0.0,2.86229,3.6455145,0.0,0.0,0.0,0.0,0.0,2.1229107,0.18280035,0.0,0.59092236,6.6297536,4.5515213,4.267505,9.183956,5.9313846,5.3341103,0.0,5.971154,2.5201564,5.202842,7.5442624,0.0,6.9102755,0.0,8.348062,4.1556845,4.6524215,0.0,3.480448,0.0,2.325338,6.8137007,10.167523,15.164679,0.992068,4.2571273,5.6917133,1.6187439,3.4935913,1.2983856,2.441919,0.0,1.909951,0.6817459,11.845961,0.0,4.127127,0.0,1.1105068,4.454052,0.27455962,4.8452783,0.0,7.6959267,0.0,3.1249318,2.7485087,5.099781,0.0,5.0294976,4.446512,3.2592208,0.63244677
8,0.0,0.0,6.379854,12.840778,4.5349584,3.4894779,0.0,0.09099519,7.9121437,2.2248504,0.57287335,1.3878456,8.522773,0.0,0.0,0.0,0.0,0.0,0.0,1.2161182,0.0,3.474578,8.219426,7.318906,5.682304,15.917601,8.596733,7.1990914,0.0,7.293193,2.8789272,7.008346,9.970038,0.0,8.302884,0.0,10.86985,2.2371945,3.1876197,0.0,2.0513544,0.0,8.771264,11.0143585,13.031805,19.814945,2.0178223,7.4741898,9.204786,2.132885,7.1517954,4.069151,3.454327,0.6174047,3.1072757,0.0,15.502886,0.0,2.1249986,0.0,0.0,9.268662,0.0,8.831216,0.0,12.333569,1.2585286,3.197737,4.3947873,8.647098,1.9654456,7.710994,6.509196,0.0,3.551582
9,0.0,4.158848,4.1637044,14.177389,9.5520735,3.0860112,0.0,3.3982062,5.2163973,1.1008519,4.5310397,8.472381,8.784713,0.0,0.0,0.0,0.0,0.0,0.0,5.738186,0.0,1.6834121,8.138015,3.1345356,6.864782,10.993206,10.097659,9.178678,0.0,8.8380165,6.035551,4.56119,9.2146435,0.0,10.023334,0.0,10.384396,3.6309028,9.100105,4.297489,0.0,0.0,1.0274473,8.217986,14.3098,16.977066,1.504006,7.9486284,5.906123,0.0,7.483197,6.261171,3.3698747,0.0,2.0357,2.1363235,15.531248,0.0,6.6869397,0.0,2.346705,9.267623,0.0,5.3991385,0.0,12.48477,0.0,0.56567705,5.100653,12.288733,2.182288,7.4931383,9.434839,4.204161,5.7126994
