name,h2_77K_1bar,h2_77K_5bar,h2_77K_25bar,h2_77K_50bar,h2_77K_75bar,h2_77K_100bar,h2_198K_1bar,h2_198K_5bar,h2_198K_25bar,h2_198K_50bar,h2_198K_75bar,h2_198K_100bar,h2_298K_1bar,h2_298K_5bar,h2_298K_25bar,h2_298K_50bar,h2_298K_75bar,h2_298K_100bar,h2_ads_unit,h2_77K_henry,h2_198K_henry,h2_298K_henry,h2_henry_unit,o2_1bar,o2_5bar,o2_10bar,o2_20bar,o2_30bar,o2_50bar,o2_80bar,o2_100bar,o2_140bar,o2_200bar,o2_ads_unit,o2_henry,o2_henry_unit,co2_0.001bar,co2_30bar,co2_ads_unit,co2_henry,co2_henry_unit,ch4_1.0bar,ch4_5.8bar,ch4_20bar,ch4_35bar,ch4_50bar,ch4_65bar,ch4_ads_unit,ch4_henry,ch4_henry_unit,n2_0.001bar,n2_30bar,n2_ads_unit,n2_henry,n2_henry_unit,xe_henry,xe_henry_unit,kr_henry,kr_henry_unit,h2o_henry,h2o_henry_unit,h2s_henry,h2s_henry_unit
20410N2,0.8185411406492362,0.361872331660968,0.046271885536443444,0.011157251330679492,-0.00911322508702027,-0.009555946550291785,0.35234298234621525,0.2620285149658292,0.2241807173426583,0.12113959482084717,0.11365978429311223,0.09354712865734639,0.03842129337261538,0.10464975303540978,0.050553053189263,0.06513830761317693,0.05484041613434619,0.05541198817679795,mol/kg,-0.019426911364938362,0.33909215355275735,0.0980397497885091,mol/kg/Pa,0.6706654427529143,0.8296488259671051,0.6698714383919241,0.5564790993130958,0.4471202343300228,0.264680815126963,0.15337203786574702,0.1275235830636845,0.08850641421557669,0.04839931587569186,mol/kg,0.6497770762907346,mol/kg/Pa,0.2169979072323023,0.43747846848952626,mol/kg,0.15710934234167567,mol/kg/Pa,1.1835466036561633,1.03143885575152,0.45409855231482876,0.24528017759989676,0.14623772387664435,0.11359854904558797,mol/kg,0.601938037289262,mol/kg/Pa,0.6323382625814763,0.620765607652198,mol/kg,1.0787409553289538,mol/kg/Pa,0.2714139229151832,mol/kg/Pa,0.5816084595424373,mol/kg/Pa,-0.12613546783673218,mol/kg/Pa,0.32418075856355344,mol/kg/Pa
13071N2,-0.26275298900696376,-0.37965716038177355,-0.34904220016622456,-0.3357392894876445,-0.33481708681414196,-0.33056917100987926,-0.5406155371346871,-0.49724302379079377,-0.426289560297091,-0.3987421493159161,-0.37829614303144976,-0.3618998766318386,-0.37312542566309903,-0.38553606935340323,-0.39035971065072944,-0.3651935123827771,-0.35320647102401964,-0.3492515074227356,mol/kg,-0.3018100287078791,-0.528223363233345,-0.38037757066911093,mol/kg/Pa,-0.5800578875779411,-0.6502350817224569,-0.595275151524752,-0.5272044104373298,-0.4545128152790371,-0.3702625623209218,-0.3337463533579923,-0.3078426479194796,-0.3037642671241536,-0.303456227528617,mol/kg,-0.6065836830303138,mol/kg/Pa,-0.2992076683574608,-0.33891020541627465,mol/kg,-0.27986090437306826,mol/kg/Pa,-0.4905556299560232,-0.3841472300666228,-0.1620382301482517,-0.1757948416042739,-0.18368265823614743,-0.19175544056501148,mol/kg,-0.3873631663578651,mol/kg/Pa,-0.769738638608755,-0.5682315387933347,mol/kg,-0.7298449935501509,mol/kg/Pa,-0.23904932677316695,mol/kg/Pa,-0.3858359430619449,mol/kg/Pa,0.007255321327991013,mol/kg/Pa,-0.31131691882823176,mol/kg/Pa
20472N2,-0.7999469035715248,0.007686446294411752,0.34573658759607234,0.453452799238224,0.503392972895717,0.5381761312879874,0.24960690099427224,0.301557283431783,0.3582977122798712,0.4588939357248126,0.48567072644836723,0.5275486476668759,0.5088910364083628,0.562953221777765,0.5548955288139421,0.5411305377828386,0.5697014708999335,0.5644072500354095,mol/kg,-0.3647567496794923,0.2299459765343606,0.5434502895000812,mol/kg/Pa,-0.37931217824372937,-0.3317464712422478,-0.17745449334502844,-0.07060597093314049,0.09735984200511975,0.218275789138557,0.3699916602453641,0.40675649359442306,0.47974119762444234,0.530301182879497,mol/kg,-0.39310323063580704,mol/kg/Pa,-0.2587540933601314,0.6731170104062313,mol/kg,-0.24291128250568547,mol/kg/Pa,-0.6112543806404014,-0.5673652986453367,-0.013001037543607742,0.20728539654855313,0.31392644110802737,0.38769057052178424,mol/kg,-0.4592928500756434,mol/kg/Pa,-0.17849351161115667,0.4561841713322786,mol/kg,-0.05386639030171587,mol/kg/Pa,-0.28176184401037185,mol/kg/Pa,-0.47024111098557636,mol/kg/Pa,-0.12325357397572627,mol/kg/Pa,-0.37503609146461087,mol/kg/Pa
12030N2,-0.28779219023301117,-0.6699562905292833,-0.566019803846674,-0.525479248310451,-0.5096812214315236,-0.500255664580895,-0.4733509396548808,-0.4867208294780297,-0.46783718147699654,-0.47543942917113513,-0.47519511731928454,-0.4738579223983922,-0.4502455248870045,-0.45033362574437924,-0.462072392244096,-0.4548671535388651,-0.45184677248731603,-0.44245267214260714,mol/kg,-0.21012058502561984,-0.4670031943427807,-0.4478977832031653,mol/kg/Pa,-0.23987000845294107,-0.26134337645539835,-0.3570341388691994,-0.3744655232107061,-0.4055303710448447,-0.4521338933907781,-0.46762254804695264,-0.45817819534700216,-0.45749651195113816,-0.45605441088917065,mol/kg,-0.2526735818234966,mol/kg/Pa,-0.20377895431114978,-0.4958095549217325,mol/kg,-0.1734352828548098,mol/kg/Pa,-0.004729672761186921,-0.11575809434442907,-0.4303639577369571,-0.48923863877190643,-0.4821924167284608,-0.4775753705917145,mol/kg,-0.10949106783348363,mol/kg/Pa,-0.22559915114134646,-0.5599690505051977,mol/kg,-0.45225788895419355,mol/kg/Pa,-0.13155292922020118,mol/kg/Pa,-0.11517962087376289,mol/kg/Pa,-0.12145116676267954,mol/kg/Pa,-0.11347493018691589,mol/kg/Pa
17140N2,-0.005898544319009695,0.12400512637219917,0.05361358513506833,-0.0003728918815242651,-0.03323174852701603,-0.05207868256353724,-0.0733346129101377,-0.1262480122910617,-0.06528252710966667,-0.06761134495133926,-0.07100036786381217,-0.07356829714229367,-0.09088282347148376,-0.07852786159745966,-0.08056299544689552,-0.0783342094486993,-0.08289254913401686,-0.08297501047503868,mol/kg,-0.26529723359237073,-0.11127826408487133,-0.09044532908609479,mol/kg/Pa,-0.14265487573675067,-0.14564107365555665,-0.09005846022876486,-0.00841326226282001,-0.01780816018753173,0.011420328048022645,-0.011024536559947883,-0.020835344591750436,-0.03471861183178346,-0.051542341459224705,mol/kg,-0.2052125438297669,mol/kg/Pa,-0.2636773417818806,-0.11223863424259384,mol/kg,-0.26702250730019544,mol/kg/Pa,-0.10049207500429468,0.17314382977862397,0.1987315577325285,0.14486260281170607,0.11763267088993387,0.0838196328834685,mol/kg,-0.15430945046084224,mol/kg/Pa,-0.47639749221506844,-0.19887526473535982,mol/kg,-0.3606402726997264,mol/kg/Pa,-0.16792329998116828,mol/kg/Pa,-0.1672958021720773,mol/kg/Pa,-0.12634747566798235,mol/kg/Pa,-0.2593907348223539,mol/kg/Pa
20250N2,-0.30602278169609864,0.46513176176161597,0.7204735627954375,0.8042100267667657,0.8560114643254538,0.8916110292090432,0.6819805004324964,0.7326640858076274,0.78242597426674,0.8466810578322499,0.869463877108486,0.8944412796863179,0.9336453344624003,0.8746928811279671,0.8794396157087647,0.9273541304245607,0.9337236118247919,0.9444045792284015,mol/kg,-0.3324839413108749,0.6537504157738576,0.9060577147660814,mol/kg/Pa,-0.12801221317314473,0.044288013841535856,0.15507054470235657,0.3990924196686067,0.508115840994195,0.6452471557760268,0.7723750840766014,0.7772201693404066,0.8505365127309331,0.900567953649575,mol/kg,-0.14570409042153562,mol/kg/Pa,-0.2976508595320605,0.8904076573375899,mol/kg,-0.26234068379377407,mol/kg/Pa,-0.4660198673074767,-0.26044195907950596,0.4749437024816612,0.677963594924333,0.7556721980162404,0.8087675804531587,mol/kg,-0.37756337414218355,mol/kg/Pa,0.1282181595332196,0.8355060801693626,mol/kg,0.1842143257693193,mol/kg/Pa,-0.2677062761441152,mol/kg/Pa,-0.38758927166710855,mol/kg/Pa,-0.1261990354261664,mol/kg/Pa,-0.37467492366347255,mol/kg/Pa
14071N2,0.0012683777435341238,0.04096930568906948,-0.008705366455072784,-0.01836929198300817,-0.02538519283547318,-0.03271101723081608,-0.10501318639166954,-0.08463856899108034,-0.05941743224473674,-0.03576394465795934,-0.039090367421853546,-0.032267815834304096,-0.016982745104122794,-0.03335472472114463,-0.04291074504457156,-0.03136785050720812,-0.038058151985980115,-0.04088895870265339,mol/kg,-0.2591670542804535,-0.10464235526717143,-0.04391509126947381,mol/kg/Pa,-0.19198445703490355,-0.18438080822812275,-0.12826255127504826,-0.08106357335184486,-0.04763113578386199,-0.0005383280112724225,-0.002661105466826616,0.007172396831707178,0.0033663285089000367,0.0015372301012660963,mol/kg,-0.2342444281080914,mol/kg/Pa,-0.24536452067453451,-0.14412676923595183,mol/kg,-0.26279893783468394,mol/kg/Pa,-0.19001220455662288,-0.06604935602879344,0.0774177133356434,0.11265601525842463,0.1141442563271744,0.10145397806384503,mol/kg,-0.20824786491331104,mol/kg/Pa,-0.28236999059380885,-0.23397997167128595,mol/kg,-0.38830356484727685,mol/kg/Pa,-0.1821853294636572,mol/kg/Pa,-0.2165463759174289,mol/kg/Pa,-0.12636215201020928,mol/kg/Pa,-0.26980899267963354,mol/kg/Pa
13011N2,-1.0551056395929257,-0.8236229258336942,-0.4569485698490718,-0.29733892168904874,-0.21594176633558826,-0.1670490364538918,-0.4636070447126826,-0.4456918420311757,-0.3248895903920601,-0.2600094743140683,-0.21632549119096264,-0.17747943957694118,-0.15427401333373814,-0.12326726371962089,-0.11825419930756602,-0.1017828030415214,-0.094269395759598,-0.08798886406896382,mol/kg,-0.3551252547638659,-0.4795712034672123,-0.1467192510908449,mol/kg/Pa,-0.8324913903514617,-0.848509566540937,-0.8402414273936079,-0.7109227633075662,-0.5767258057690653,-0.447485843775755,-0.3243796372033096,-0.27195332008032286,-0.1970434443521168,-0.1351897168281814,mol/kg,-0.7806807701229828,mol/kg/Pa,-0.3646985054313901,-0.7110345209360027,mol/kg,-0.33860387866079406,mol/kg/Pa,-0.8308735703942828,-1.0173979654392928,-0.6603383849305356,-0.45765167173062576,-0.341822514999126,-0.2718097181302193,mol/kg,-0.5643527852334346,mol/kg/Pa,-0.8690469713762976,-0.6625763489936386,mol/kg,-0.8800286057019253,mol/kg/Pa,-0.2909324375910745,mol/kg/Pa,-0.5596439767234194,mol/kg/Pa,-0.12655657895857486,mol/kg/Pa,-0.4200570910820589,mol/kg/Pa
11020N2,0.3384935438715857,0.07466478052152684,-0.15387740326645674,-0.24949513563942396,-0.29288523445712644,-0.31874729443613453,-0.32719216835159975,-0.3114276493769004,-0.3070081548284977,-0.30148554099830965,-0.3098207644810898,-0.3166127918049598,-0.3482502822866642,-0.3581913568784736,-0.3679687611815107,-0.35016004810895546,-0.35290436914471424,-0.3587333921942875,mol/kg,-0.26385297686840853,-0.33124635267158814,-0.3588678519009616,mol/kg/Pa,-0.35314393642694675,-0.2603623744132634,-0.19292463456753806,-0.108201002676701,-0.11981405345188684,-0.1546164578875853,-0.19024465631692772,-0.225986866796339,-0.2658301201271532,-0.30707775226000855,mol/kg,-0.31356390769845915,mol/kg/Pa,-0.2802188257849892,-0.3183243078089717,mol/kg,-0.2857642108344237,mol/kg/Pa,-0.10479634753655344,0.34356754766431163,0.321376054287231,0.09141031818154277,-0.04896841847037521,-0.1416339904946418,mol/kg,-0.2105713338133961,mol/kg/Pa,-0.5720306534081314,-0.38816075208150064,mol/kg,-0.5404677083499048,mol/kg/Pa,-0.19438967619630934,mol/kg/Pa,-0.21641745469646098,mol/kg/Pa,-0.12650174028548763,mol/kg/Pa,-0.2930939967730208,mol/kg/Pa
19144N2,-1.3537107908928445,-1.575888668047986,-1.1797185757565714,-1.0686330456148705,-1.0138556377091636,-0.9798053629432052,-1.1861799309382997,-1.1898437843794427,-1.1090119841475266,-1.0582657591761786,-1.0162693540534733,-0.995336360436803,-0.9803008775119219,-0.9789785616158508,-0.9687184001979299,-0.9391117812041991,-0.9314680138972081,-0.9226403050460974,mol/kg,-0.18605443463529367,-1.1883957465214834,-0.9852605505332231,mol/kg/Pa,-1.0611143120895774,-1.204618312677345,-1.2234461111896515,-1.2304233320211988,-1.213635996264631,-1.1563986347422162,-1.0842900206143309,-1.0487074039416115,-0.9965851748485455,-0.9486129176936257,mol/kg,-0.9335095837049626,mol/kg/Pa,-0.08893386271289316,-1.0294669786461705,mol/kg,-0.06653256409216235,mol/kg/Pa,-0.6921839298421163,-1.0270753049294408,-1.245506166880329,-1.1765299097282451,-1.1152172491787864,-1.0636674975745042,mol/kg,-0.46593951178130805,mol/kg/Pa,-1.1536986380411125,-1.2246815861870661,mol/kg,-1.1100508844951955,mol/kg/Pa,-0.2097132881682311,mol/kg/Pa,-0.4375715844804367,mol/kg/Pa,0.07445184858723161,mol/kg/Pa,0.15038451952691137,mol/kg/Pa
